,0
0,0.6227376
1,0.6976627
2,0.69403774
3,0.66132367
4,0.6593308
5,0.61626333
6,0.63184047
7,0.70071185
8,0.73622864
9,0.6260978
10,0.61702627
11,0.6790431
12,0.6545451
13,0.694883
14,0.70586115
15,0.6800939
16,0.63492477
17,0.7063608
18,0.6618115
19,0.70268226
20,0.66541135
21,0.612145
22,0.6783077
23,0.6983849
24,0.7060549
25,0.6937565
26,0.68640757
27,0.6094514
28,0.63952494
29,0.66703844
30,0.61714685
31,0.80720574
32,0.6180391
33,0.68069625
34,0.70256346
35,0.65474594
36,0.65247005
37,0.6686406
38,0.67445624
39,0.63179994
40,0.6484415
41,0.71915835
42,0.6491619
43,0.63251275
44,0.69348836
45,0.61362547
46,0.7096891
47,0.6565415
48,0.67250586
49,0.6990289
50,0.60888755
51,0.7580872
52,0.64660597
53,0.70812094
54,0.73067
55,0.7081739
56,0.69955033
57,0.6584408
58,0.74390256
59,0.66521156
60,0.6665366
61,0.65340424
62,0.7210513
63,0.7355696
64,0.67459947
65,0.69098085
66,0.63231254
67,0.679477
68,0.6985169
69,0.6601313
70,0.6362273
71,0.7079992
72,0.67219
73,0.72092235
74,0.6616471
75,0.71204054
76,0.7344897
77,0.6400512
78,0.698342
79,0.67319715
80,0.7078848
81,0.7131947
82,0.70399785
83,0.67857236
84,0.63994825
85,0.68820965
86,0.6609873
87,0.69384325
88,0.72272515
89,0.7313526
90,0.74771535
91,0.68150043
92,0.70607024
93,0.7291736
94,0.7450691
95,0.757675
96,0.71736735
97,0.7007866
98,0.70017207
99,0.6716076
100,0.71616375
101,0.7192896
102,0.6922664
103,0.6856716
104,0.6289879
105,0.7259289
106,0.651203
107,0.7243303
108,0.71113586
109,0.6644486
110,0.66032445
111,0.72901577
112,0.6995694
113,0.7380011
114,0.7418595
115,0.7057349
116,0.68862325
117,0.6311832
118,0.68832576
119,0.77458185
120,0.70889914
121,0.6589749
122,0.68069625
123,0.7113733
124,0.6787873
125,0.73879105
126,0.6866167
127,0.7070553
128,0.6898154
129,0.76100665
