,0
0,0.35546875
1,0.42858887
2,0.44311523
3,0.4000244
4,0.39294434
5,0.4074707
6,0.47375488
7,0.4152832
8,0.49597168
9,0.48461914
10,0.47595215
11,0.53674316
12,0.51672363
13,0.52978516
14,0.5522461
15,0.6326904
16,0.595459
17,0.58166504
18,0.6065674
19,0.63427734
20,0.732666
21,0.78015137
22,0.78845215
23,0.7869873
24,0.9251709
25,0.8088379
26,0.94714355
27,0.9465332
28,1.0092773
29,1.1044922
30,1.203125
31,1.1733398
32,1.3238525
33,1.4361572
34,1.4107666
35,1.4222412
36,1.5368652
37,1.5471191
38,1.661499
39,1.6661377
40,1.7305908
41,1.7418213
42,1.7772217
43,1.934082
44,2.0596924
45,2.1136475
46,2.208374
47,2.1304932
48,2.3249512
49,2.3239746
50,2.2749023
51,2.2056885
52,2.4261475
53,2.6141357
54,2.5463867
55,2.4663086
56,2.5567627
57,2.7286377
58,2.6767578
59,2.7576904
60,2.72937
61,2.6973877
62,2.8756104
63,2.8775635
64,2.7493896
65,2.9980469
66,3.0124512
67,3.0214844
68,3.314087
69,2.9771729
70,2.8579102
71,3.2939453
72,3.3544922
73,3.2110596
74,3.3242188
75,3.1854248
76,3.2716064
77,3.3411865
78,3.1868896
79,3.16687
80,3.3496094
81,3.2971191
82,3.286499
83,3.1917725
84,3.4157715
85,3.5056152
86,3.692749
87,3.420288
88,3.5095215
89,3.3850098
90,3.7207031
91,3.415039
92,3.6784668
93,3.6418457
94,3.8928223
95,3.5181885
96,3.9031982
97,3.9188232
98,3.63208
99,3.9256592
100,3.93396
101,3.82312
102,3.8779297
103,3.8275146
104,4.053833
105,4.1619873
106,4.067993
107,3.8950195
108,3.970337
109,4.2629395
110,3.8656006
111,4.1553955
112,3.9925537
113,4.0096436
114,4.126465
115,4.1761475
116,4.152466
117,4.1588135
118,4.062378
119,4.2390137
120,4.322632
121,4.225464
122,4.2301025
123,4.1413574
124,4.269409
125,4.1921387
126,4.359497
127,4.8164062
128,4.4647217
129,4.1452637
130,4.412964
131,4.397461
132,4.5996094
133,4.394287
134,4.574829
135,4.605835
136,4.4907227
137,4.6241455
138,4.6607666
139,4.6484375
140,4.484497
141,4.592407
142,4.6696777
143,4.4848633
144,4.4396973
145,4.914673
146,4.724365
147,4.6520996
148,4.883545
149,4.640747
150,4.460083
151,4.9140625
152,4.7817383
