,0
0,0.35804716
1,0.8050313
2,0.8784982
3,0.87799215
4,0.84230196
5,0.8128939
6,0.9325705
7,0.9394653
8,1.1372586
9,0.8450012
10,0.6717135
11,0.7534353
12,0.7065399
13,0.7191609
14,0.778483
15,0.863765
16,0.9152146
17,0.9308496
18,0.9004642
19,0.7889138
20,1.1369486
21,0.784532
22,0.7247311
23,0.85105836
24,0.81228095
25,0.9002532
26,1.0815992
27,1.0402586
28,0.82959694
29,0.7175564
30,0.84998965
31,0.84858483
32,0.8654317
33,0.81405777
34,0.92019147
35,1.0922583
36,0.87876517
37,0.7434373
38,0.8311321
39,0.82048917
40,0.9030027
41,1.0074168
42,1.04671
43,0.9303186
44,0.8661197
45,0.97756904
46,0.7562417
47,0.75342584
48,0.74164736
49,0.70845544
50,0.79079854
51,0.9189489
52,0.92126536
53,1.1080191
54,0.6868276
55,1.0124648
56,0.9127153
57,0.9536039
58,0.81677186
59,0.94249713
60,0.90095973
61,0.81918544
62,0.7302962
63,0.7540491
64,0.8659172
65,0.8311427
66,0.8900117
67,0.89928937
68,0.9188095
69,0.7969747
70,0.93333614
71,0.9792461
72,0.99950975
73,0.99330676
74,0.92077255
75,0.96633554
76,0.83597016
77,0.8917927
78,0.966787
79,0.96459615
80,1.0580213
81,0.88268423
82,0.95358634
83,0.95766634
84,1.0095208
85,0.9288638
86,0.95607096
87,1.1459092
88,0.76848435
89,0.7920885
90,0.8326097
91,0.83047974
92,0.72996
93,0.72073114
94,0.80134815
95,0.81971866
96,0.8415674
97,0.8619081
98,0.70070976
99,0.76610035
100,0.9276128
101,1.2549933
102,0.9470184
103,0.9760744
104,0.89323735
105,0.9546024
106,0.8213916
107,0.8828574
108,0.81353164
109,0.7248942
110,0.80668694
111,1.1320813
112,0.7668281
113,0.78857964
114,0.861118
115,0.8610225
116,0.87847775
117,0.73469526
118,0.6600116
119,0.7987945
120,0.78443867
121,0.80050844
122,0.9478524
123,0.8077753
124,0.72951233
125,0.941478
126,1.0331396
127,1.0597293
128,0.98345107
129,1.0145715
130,0.96068734
131,0.7731036
132,0.80997205
133,0.9286946
134,0.7570402
135,0.7035506
136,0.8818045
137,0.8177302
138,0.87564826
139,0.90069216
140,1.0469954
141,1.1292367
142,0.8040257
143,0.8938944
144,0.9009962
145,0.87209547
146,0.73752594
147,0.77901775
148,0.8039119
149,0.78978765
150,0.73037845
151,0.8763284
152,0.78119045
153,0.7895953
154,0.84266514
155,0.86638504
156,0.8306675
157,0.9250747
158,0.82662314
159,1.2022078
160,0.9517276
161,0.8800648
162,0.74560314
163,0.8058602
164,0.856901
165,0.9619433
166,0.914882
167,0.9033884
168,0.8741291
169,0.783159
170,0.7995988
171,0.6954654
172,0.7965969
173,0.89832014
174,0.8337954
175,0.9766362
176,0.7230779
177,1.0313696
178,1.2563255
179,0.9034867
180,0.78222346
181,0.89035827
182,1.0528307
183,0.9850266
184,0.7597255
185,0.8322979
186,0.71679
187,0.6655213
188,0.85452044
189,0.7188387
190,0.9762042
191,0.701241
192,0.8074199
193,0.93384343
194,0.8126966
195,1.0122944
196,0.9226752
197,0.87197
198,0.8383342
199,0.88424045
200,0.9261166
201,0.8797777
202,0.8510055
203,0.92917013
204,0.72575897
205,0.82063764
206,0.75123847
207,0.8129449
208,0.7514722
209,1.0353373
210,0.96885973
211,1.2044399
212,0.7998814
213,1.0157151
214,0.9112335
215,0.9326686
216,0.712881
217,0.9554235
218,0.89552766
219,0.87835044
220,0.77146363
221,0.92586976
222,0.9203555
223,0.90435857
224,0.7839254
225,0.9912155
226,0.7742358
227,0.7357324
228,0.93127847
229,0.77038985
230,0.99660945
231,0.814964
232,0.90599287
233,0.74984187
234,0.9315772
235,0.8582096
236,0.69421566
237,0.8766658
238,0.82029766
239,0.8245794
240,0.7859839
241,0.76510036
242,0.9167257
243,0.9214067
244,0.85294044
245,0.86943114
246,0.808721
247,0.99663603
248,0.9939337
249,1.0155252
250,0.7842891
251,0.8607742
252,0.6376629
253,1.0245323
254,0.77768505
255,0.69768345
256,0.8348358
257,0.889742
258,0.929291
259,0.8175499
260,0.78854656
261,0.88195354
262,0.8312196
263,0.7764556
264,0.95375955
